time,iID,jID,tau,correlation
180,2,11,25,0.925502405716785
180,3,1,7,0.752689644150256
180,4,1,22,0.7223328812438418
180,4,5,9,0.8042521800420627
180,4,6,24,0.9309705902821619
180,4,7,27,0.9519810341938411
180,4,10,1,0.7251351970041537
180,4,11,30,0.9691389202874225
180,4,12,22,0.8781545161473555
180,5,1,26,0.7340767695987501
180,5,3,6,0.7852850522818644
180,5,6,26,0.7033953272752913
180,5,7,31,0.7396670797707275
180,5,12,26,0.7288741985682898
180,6,1,29,0.960748390018402
180,6,12,30,0.9824954692389031
180,7,1,26,0.9268553386965459
180,7,5,31,0.7396670797707275
180,7,6,28,0.9784156064456743
180,7,12,27,0.9782515291303502
180,8,2,12,0.824572579859091
180,8,4,20,0.909147150833621
180,8,6,12,0.8929473853454842
180,8,7,16,0.8827265790557769
180,8,10,12,0.8883199609997104
180,8,11,19,0.8309428683085921
180,8,12,7,0.8740092962636373
180,10,3,19,0.7017478978327262
180,10,12,8,0.7058342741855514
180,11,4,31,0.946087246029179
180,11,5,9,0.7162608534647735
180,11,6,25,0.9102704610463258
180,11,7,28,0.9095119047424473
180,11,12,24,0.8419840425032962
180,12,1,30,0.9515753016870993
180,12,6,31,0.9784618107940544
181,1,6,31,0.8677941676091523
181,1,12,31,0.9211194767531029
181,2,4,25,0.8738675613913429
181,2,5,4,0.7478626182258199
181,2,6,17,0.7574041813196538
181,2,7,21,0.8524599515521009
181,2,10,18,0.8294605843919601
181,2,11,25,0.8922238976005407
181,3,1,7,0.7869283027330238
181,4,5,9,0.8325548718986516
181,4,6,23,0.9206460198025155
181,4,7,27,0.9482988476556148
181,4,10,1,0.7340049464515498
181,4,11,30,0.9661030353447438
181,4,12,22,0.821344354620997
181,5,1,26,0.734749376174194
181,5,3,6,0.7817839985792896
181,5,7,31,0.7082644513849671
181,5,12,27,0.715241065713673
181,6,1,29,0.9605735222502079
181,6,12,30,0.9830736145665016
181,7,1,26,0.8963550012788458
181,7,5,31,0.7082644513849671
181,7,6,28,0.9784759120160965
181,7,12,27,0.9721113498560909
181,8,2,12,0.8207713304670957
181,8,4,20,0.92006035617577
181,8,6,12,0.8362520484923222
181,8,7,16,0.8585805048461759
181,8,10,13,0.8725089285194298
181,8,11,19,0.8326732541291652
181,8,12,6,0.8955853610294164
181,10,3,19,0.7469326000016492
181,10,5,19,0.7675287954073178
181,10,12,8,0.7126896621395714
181,11,4,31,0.9456879710119837
181,11,5,10,0.7473192464397667
181,11,6,25,0.8718689006533809
181,11,7,28,0.8937210872865651
181,11,12,24,0.7889033637627358
181,12,1,30,0.951654484070576
181,12,6,31,0.9738359359491265
182,1,6,31,0.8524563340901965
182,1,12,31,0.9173235529668502
182,2,4,25,0.8434355712059808
182,2,5,4,0.7455092755729067
182,2,6,17,0.7347464195888181
182,2,7,21,0.8241504640480863
182,2,10,18,0.7961034251792763
182,2,11,25,0.8546500530137002
182,3,1,7,0.8342537630280059
182,3,4,4,0.7118732945883403
182,4,2,4,0.7380559289243075
182,4,5,10,0.8656759342080557
182,4,6,23,0.9198058227276165
182,4,7,27,0.9480345880978633
182,4,10,23,0.7896932307051
182,4,11,30,0.9628054200245489
182,4,12,22,0.7491088554387461
182,5,1,27,0.7217209477086773
182,5,3,5,0.7812601542593334
182,6,1,29,0.9550182220370683
182,6,12,30,0.9826472560702753
182,7,1,26,0.8679948552705421
182,7,6,28,0.9775535364938411
182,7,12,27,0.9644703168690258
182,8,2,12,0.8061772657420065
182,8,4,20,0.9154108030377976
182,8,6,13,0.7661091660013272
182,8,7,16,0.8327091528677115
182,8,10,13,0.8402181240496098
182,8,11,20,0.8150824983669323
182,8,12,6,0.910239095124233
182,10,3,20,0.7637785929592766
182,10,5,19,0.8075148000751369
182,10,12,8,0.7194498669627266
182,11,2,4,0.7171137815321968
182,11,4,31,0.9457815975533714
182,11,5,10,0.7813004212820241
182,11,6,24,0.8493292576869583
182,11,7,28,0.880337993518094
182,11,12,1,0.729484424795938
182,12,1,30,0.9514014532746321
182,12,6,31,0.9696079866146331
183,1,6,31,0.8341396256058611
183,1,12,31,0.9143057248690948
183,2,4,25,0.8176607629985183
183,2,5,4,0.7430672434798337
183,2,6,17,0.7091916875767751
183,2,7,21,0.7873557292805702
183,2,10,18,0.7575529644199706
183,2,11,24,0.8264834726794871
183,3,1,7,0.8801100376455062
183,3,4,4,0.7233783373848434
183,4,2,4,0.7669496873637491
183,4,5,10,0.8834347331824015
183,4,6,23,0.9199458054415327
183,4,7,27,0.9479492396193611
183,4,10,23,0.8792518957421768
183,4,11,30,0.9610025024806419
183,4,12,1,0.8035774493033824
183,5,3,5,0.7810285366935293
183,6,1,29,0.9347621573243524
183,6,12,30,0.9787216311363215
183,7,1,26,0.8378367316154112
183,7,5,13,0.7150982956838283
183,7,6,28,0.9737616393254901
183,7,10,5,0.7001025163152713
183,7,12,27,0.9518462441611397
183,8,2,27,0.8291084172852575
183,8,4,20,0.86661233498911
183,8,7,16,0.8083098841265896
183,8,10,13,0.7849629541202338
183,8,11,20,0.8041366022107861
183,8,12,6,0.9177393423085315
183,10,3,20,0.741884942846419
183,10,5,19,0.8025608061082359
183,10,12,8,0.7260702253661325
183,11,2,4,0.7488898237620162
183,11,4,31,0.9461735521972556
183,11,5,10,0.7930153091213766
183,11,6,24,0.8404269464666094
183,11,7,28,0.874620358977475
183,11,10,23,0.7544613633816477
183,11,12,1,0.8166151022759992
183,12,1,30,0.950730527293337
183,12,6,31,0.963140490930923
184,1,6,31,0.8144965647516881
184,1,12,31,0.9116732249375975
184,2,4,25,0.7998727688925916
184,2,5,4,0.7465688039161488
184,2,7,21,0.7503576225118289
184,2,10,18,0.7096053863829861
184,2,11,24,0.7958728671086901
184,3,1,7,0.9067837102257237
184,3,4,4,0.7177380026575327
184,4,2,22,0.8059278470173803
184,4,5,10,0.8924600384236989
184,4,6,23,0.9199655536329073
184,4,7,27,0.9487631222222648
184,4,10,23,0.9118409480446139
184,4,11,30,0.960849284534846
184,4,12,1,0.8629081297509512
184,5,3,5,0.7758382848707619
184,5,4,2,0.7455278760480536
184,6,1,29,0.9059696580000599
184,6,12,30,0.9736318895809644
184,7,1,26,0.7845638316564502
184,7,5,14,0.782759327355552
184,7,6,27,0.9703882048944799
184,7,10,5,0.722185916508631
184,7,12,27,0.9313855577487414
184,8,2,27,0.8598904433307698
184,8,4,21,0.8221587811194292
184,8,7,16,0.7835195729866136
184,8,10,13,0.745347451343065
184,8,11,20,0.7527267723006522
184,8,12,6,0.9170109074975925
184,10,5,19,0.7860010481568974
184,10,12,8,0.7284791340481641
184,11,2,5,0.7713212335955963
184,11,4,31,0.9445598835188497
184,11,5,10,0.7963615842598738
184,11,6,24,0.8382204388224272
184,11,7,27,0.8749515916957549
184,11,10,24,0.8208895065710061
184,11,12,1,0.8761756339748894
184,12,1,30,0.9450429713765006
184,12,6,31,0.9562873603942682
185,1,6,31,0.7878811191606461
185,1,12,31,0.903290010116658
185,2,4,25,0.7944150704857872
185,2,5,4,0.7646089550558997
185,2,11,24,0.7669015243996555
185,3,1,7,0.9194596040603242
185,3,4,4,0.7054419016152732
185,4,2,22,0.8580251496693184
185,4,5,10,0.8879777457667499
185,4,6,23,0.9198706212844631
185,4,7,27,0.9498696323436145
185,4,10,23,0.9166671400127719
185,4,11,30,0.9574508739674034
185,4,12,1,0.8885268704378957
185,5,1,6,0.7503926609071754
185,5,3,5,0.7763219500057853
185,5,4,2,0.797329595037139
185,6,1,29,0.886703151545837
185,6,12,30,0.9702341905500773
185,7,5,14,0.8516010512968416
185,7,6,27,0.9696309613772397
185,7,10,27,0.7451083383093362
185,7,12,27,0.8909659158880587
185,8,2,27,0.8419514080660112
185,8,4,21,0.7508236016966834
185,8,7,16,0.7469515135665242
185,8,10,12,0.725720311637805
185,8,12,6,0.9053432684666799
185,10,5,19,0.7768437781610111
185,10,12,8,0.7293124135254486
185,11,2,5,0.763493639453173
185,11,4,31,0.9431775798164415
185,11,5,11,0.7883471075983335
185,11,6,24,0.8396122724863211
185,11,7,27,0.8766060351301933
185,11,10,24,0.8574794954465981
185,11,12,1,0.8946158668830471
185,12,1,30,0.9342831938626488
185,12,6,31,0.9502600918548945
186,1,6,31,0.7571354811750298
186,1,12,31,0.8887767524198813
186,2,4,25,0.7874826384845218
186,2,5,4,0.774005179156662
186,2,11,24,0.7313129321099694
186,3,1,7,0.9231010258839706
186,3,5,31,0.7405877006953612
186,4,2,22,0.8803153991113705
186,4,5,10,0.8568333431109377
186,4,6,23,0.9193065666459737
186,4,7,27,0.9467244400987046
186,4,10,24,0.9165311459229726
186,4,11,30,0.9542296889299292
186,4,12,1,0.8946257413123406
186,5,1,6,0.8022342917333076
186,5,3,5,0.800624483257972
186,5,4,2,0.8221755048687307
186,6,1,29,0.8723546827400461
186,6,5,17,0.7262273971658434
186,6,12,30,0.9678409176383318
186,7,5,14,0.8904834977410273
186,7,6,27,0.9695110117963271
186,7,10,27,0.835175451021826
186,7,12,27,0.8212682960550908
186,8,2,28,0.8335327101329737
186,8,7,16,0.7133383408784825
186,8,10,12,0.7185366969274656
186,8,12,7,0.8885720679920907
186,10,5,19,0.7734827038593175
186,10,12,8,0.7292791419627063
186,11,2,23,0.7927075485001855
186,11,4,31,0.9423643143709628
186,11,5,11,0.7839043854054711
186,11,6,24,0.8378693115271014
186,11,7,28,0.877447405849759
186,11,10,24,0.8645242048606582
186,11,12,1,0.8943467259575639
186,12,1,30,0.9269654916657427
186,12,6,31,0.9462834955367351
187,1,6,31,0.7298253836431297
187,1,12,31,0.8789909749149141
187,2,4,25,0.7509725404147358
187,2,5,5,0.7530467986355437
187,2,12,10,0.7153143320552496
187,3,1,7,0.9152626566057099
187,3,4,3,0.7368265092812176
187,3,5,31,0.8261600497883348
187,4,2,23,0.8954083950484213
187,4,5,11,0.8243931735684639
187,4,6,23,0.9155519542895525
187,4,7,27,0.9412278022916242
187,4,10,24,0.9163183232483528
187,4,11,30,0.9537697769897713
187,4,12,1,0.8927466168394705
187,5,1,6,0.833181795161527
187,5,3,30,0.8332259832960521
187,5,4,2,0.8335263587139297
187,6,1,29,0.8454716425419684
187,6,5,17,0.7898955332614049
187,6,12,30,0.9651355704419025
187,7,2,26,0.7135612387556
187,7,5,15,0.9027910409931352
187,7,6,27,0.969510767660587
187,7,10,27,0.9211419912122526
187,7,12,4,0.8805441678040622
187,8,2,28,0.7766256293501682
187,8,7,16,0.700781243914472
187,8,10,12,0.7177005479648233
187,8,12,7,0.8553252321936904
187,10,2,29,0.7172738460055078
187,10,5,19,0.7708620861238432
187,10,12,8,0.7298373090393383
187,11,2,23,0.8275286385052967
187,11,4,31,0.9425460089434966
187,11,5,11,0.7638527676571153
187,11,6,24,0.8402307432928033
187,11,7,28,0.8792987824129009
187,11,10,24,0.8641835522906853
187,11,12,1,0.8932297535685206
187,12,1,30,0.9224840269965727
187,12,5,18,0.7372881351207005
187,12,6,31,0.9409617214413708
187,12,10,9,0.7111301925987549
188,1,12,31,0.8703706531426854
188,2,5,5,0.7166513546069898
188,2,12,10,0.7738809972518488
188,3,1,7,0.887968401546886
188,3,4,3,0.7724165090923358
188,3,5,31,0.8927828440163255
188,4,2,23,0.9117264138728343
188,4,5,11,0.8008120404179571
188,4,6,23,0.9146522462496385
188,4,7,27,0.9417986681280309
188,4,10,24,0.9188010796082944
188,4,11,30,0.9561051356384105
188,4,12,1,0.8756642655390581
188,5,1,7,0.8393063028712545
188,5,3,31,0.8927828440163255
188,5,4,2,0.8361225454242097
188,6,1,29,0.7857709366756098
188,6,5,17,0.8236700195307891
188,6,10,9,0.7155142280241465
188,6,12,30,0.958830428308689
188,7,2,26,0.793545193243594
188,7,5,15,0.9147836990625153
188,7,6,27,0.9695803472776661
188,7,10,28,0.9455996568282511
188,7,12,4,0.9120505332247687
188,8,2,13,0.7174634308614154
188,8,7,16,0.7017873588523005
188,8,10,12,0.7195928027119931
188,8,12,7,0.7879267934558182
188,10,2,30,0.7391403013133717
188,10,5,19,0.7617795618292679
188,10,12,8,0.7283866824843508
188,11,2,23,0.8486353057646512
188,11,4,31,0.9429871658664704
188,11,5,11,0.735000461643392
188,11,6,24,0.843720363611989
188,11,7,28,0.8801300178334082
188,11,10,24,0.872543236600267
188,11,12,1,0.8854363059650814
188,12,1,30,0.9088062146135162
188,12,5,18,0.7902222688891604
188,12,6,31,0.9316483850140787
188,12,10,10,0.7339197657621783
189,1,12,31,0.8520128351484918
189,2,12,10,0.7958347267383488
189,3,1,7,0.8316933005914029
189,3,4,3,0.7744158265308366
189,3,5,31,0.9239040259797048
189,4,2,23,0.9213902282917242
189,4,5,11,0.7731256446073994
189,4,6,23,0.9162178245092255
189,4,7,27,0.9431085468056006
189,4,10,24,0.9268309049940934
189,4,11,30,0.9566360244963135
189,4,12,1,0.8544107573551497
189,5,1,7,0.8231240443084192
189,5,3,31,0.9239040259797048
189,5,4,2,0.8209337447933894
189,6,5,18,0.8788989894336775
189,6,10,9,0.7279434389523752
189,6,12,30,0.9308235605375039
189,7,2,26,0.8543263873788272
189,7,5,15,0.9178907427967015
189,7,6,27,0.9709044439206345
189,7,10,28,0.9648249263942075
189,7,11,9,0.7146902105860564
189,7,12,4,0.927002155770929
189,8,10,12,0.7174495506719021
189,8,12,28,0.8084008076294512
189,10,2,30,0.7567946395052251
189,10,5,18,0.7607997665767188
189,10,6,31,0.7204148902815506
189,10,12,8,0.7282343275439225
189,11,2,23,0.862415179694481
189,11,4,31,0.9420506901590249
189,11,6,24,0.845430270044285
189,11,7,28,0.8849101724670261
189,11,10,24,0.8877574173248035
189,11,12,1,0.8757268027692822
189,12,1,30,0.8738832951498535
189,12,5,19,0.8386131496282413
189,12,6,31,0.902046621910958
189,12,10,10,0.7442957612364596
190,1,8,1,0.7134544196735161
190,1,12,31,0.815115993988515
190,2,12,10,0.7855550980830815
190,3,1,7,0.7534544280955892
190,3,4,3,0.7359811715510456
190,3,5,31,0.928459112696919
190,4,2,23,0.9272951105295083
190,4,5,11,0.7395734317994422
190,4,6,23,0.9165027245552066
190,4,7,27,0.9458921839911738
190,4,10,24,0.9338208073982208
190,4,11,30,0.954422598203649
190,4,12,1,0.8512510454406585
190,5,1,7,0.7601318065369438
190,5,3,31,0.928459112696919
190,5,4,3,0.7779528701146332
190,6,5,18,0.907674706418119
190,6,10,31,0.8088193121071021
190,6,12,30,0.8695379105585556
190,7,2,27,0.913578760353881
190,7,5,15,0.9153463180051347
190,7,6,27,0.9724183613224617
190,7,10,28,0.9587586787045759
190,7,11,9,0.7424920984223687
190,7,12,4,0.9297761932509946
190,8,10,13,0.7014626915362965
190,8,12,29,0.8323531583074183
190,10,2,30,0.7586838121033421
190,10,5,18,0.8171266665174548
190,10,6,31,0.8088193121071021
190,10,12,8,0.729859288162793
190,11,2,23,0.8715009237135334
190,11,4,31,0.9383777780530267
190,11,6,24,0.8481586752534673
190,11,7,28,0.8922190986840193
190,11,10,24,0.9003781885648091
190,11,12,1,0.8759712482570121
190,12,1,30,0.8190441505166329
190,12,5,19,0.8509858274967919
190,12,6,31,0.8381253492550029
190,12,10,11,0.7498498079144456
191,1,8,2,0.7417049636947985
191,1,12,31,0.7589889488346695
191,2,12,9,0.7944291846285717
191,3,5,31,0.9267937941790382
191,4,2,23,0.9234020521914403
191,4,6,23,0.9013197543987937
191,4,7,27,0.9302016155446438
191,4,8,10,0.728613137153505
191,4,10,24,0.9317529017233872
191,4,11,30,0.950012908981437
191,4,12,1,0.8494351473338617
191,5,3,31,0.9267937941790382
191,6,2,30,0.7165271588346214
191,6,5,18,0.9132807827000315
191,6,10,31,0.8915757741504261
191,6,12,8,0.8792888280776959
191,7,2,27,0.9534928489092935
191,7,5,15,0.9107053748716354
191,7,6,27,0.9717724326226057
191,7,10,28,0.9526031211006762
191,7,11,9,0.7714595404957701
191,7,12,4,0.9119738813323218
191,8,12,29,0.8262275548656216
191,10,2,30,0.7659916682191318
191,10,5,18,0.8673014759816999
191,10,6,31,0.8915757741504261
191,10,12,7,0.7972925604477212
191,11,2,24,0.8808978662559874
191,11,4,31,0.9351354725512151
191,11,6,24,0.8511365301052064
191,11,7,28,0.8998659018537215
191,11,10,24,0.9082985804293439
191,11,12,1,0.8623166139568216
191,12,1,31,0.7589889488346695
191,12,5,20,0.8456029470920621
191,12,6,31,0.755675691829625
191,12,8,31,0.7048886432647362
191,12,10,12,0.747789388547112
192,1,8,2,0.7443897278304592
192,1,11,22,0.7055486421823214
192,2,6,31,0.7417468202480985
192,2,10,31,0.7108610649766655
192,2,12,9,0.8156246375200903
192,3,5,31,0.9187263516337122
192,4,2,23,0.9127938263814622
192,4,6,23,0.8624925150775736
192,4,7,27,0.9085066954262659
192,4,8,10,0.7709484995623392
192,4,10,24,0.922442644413651
192,4,11,30,0.9453147093543622
192,4,12,17,0.8723365107833096
192,5,3,31,0.9187263516337122
192,6,2,30,0.7952180721557492
192,6,5,18,0.915037058079221
192,6,10,31,0.9182110314631148
192,6,12,8,0.9072423966627549
192,7,2,27,0.96762697763185
192,7,5,15,0.888191282194664
192,7,6,27,0.9722727923235353
192,7,10,28,0.9529887148608306
192,7,11,9,0.7950061736728559
192,7,12,4,0.902264453729426
192,8,12,29,0.7711944900391897
192,10,2,30,0.8447943290809063
192,10,5,18,0.8709917128645779
192,10,6,31,0.9182110314631148
192,10,12,8,0.8582200423304533
192,11,2,24,0.8841287641683587
192,11,4,31,0.9323405769556035
192,11,6,24,0.8476717896098326
192,11,7,28,0.8943921815094733
192,11,8,11,0.7350857604216569
192,11,10,24,0.9071095414545124
192,11,12,1,0.8353707436197793
192,12,5,20,0.8115725522384352
192,12,7,16,0.7001418303603717
192,12,8,31,0.7040168139036449
192,12,10,13,0.7504568527119174
193,1,8,2,0.726604893153048
193,2,5,19,0.7918507210621748
193,2,6,31,0.8256615628418021
193,2,10,31,0.8034182961940786
193,2,12,9,0.8535745324868977
193,3,5,31,0.9060609208170787
193,4,2,23,0.9112364682817911
193,4,6,23,0.8295163788233756
193,4,7,27,0.9117507307135232
193,4,8,10,0.8036233191931023
193,4,10,24,0.9117578784417634
193,4,11,30,0.9391593893032754
193,4,12,17,0.9077159204107714
193,5,3,31,0.9060609208170787
193,6,2,30,0.8479939059255175
193,6,5,19,0.9179500143759456
193,6,10,31,0.923129636141848
193,6,11,13,0.7287519041647414
193,6,12,8,0.915076934152222
193,7,2,27,0.970181551175139
193,7,5,15,0.8485492869867984
193,7,6,27,0.9743402000341648
193,7,10,28,0.9559554285231064
193,7,11,10,0.7898189978687252
193,7,12,4,0.9046623734282457
193,10,2,30,0.9149291059007528
193,10,5,18,0.8676435008131295
193,10,6,31,0.923129636141848
193,10,12,8,0.8825969395411365
193,11,2,23,0.8831752725572574
193,11,4,31,0.9377777191128654
193,11,6,24,0.8325604673181599
193,11,7,27,0.8925162101038714
193,11,8,11,0.7871309838923999
193,11,10,24,0.9078211896352555
193,11,12,18,0.8308878166794058
193,12,5,21,0.7859007093823343
193,12,7,17,0.7162352911307677
193,12,10,13,0.755589520023751
194,1,8,3,0.7367710807458729
194,2,5,19,0.8684226983912657
194,2,6,31,0.8831291512989734
194,2,10,31,0.866072732877901
194,2,12,9,0.8819604069332233
194,3,5,31,0.8886197963993953
194,4,2,23,0.8949850462807645
194,4,6,23,0.8231280511179593
194,4,7,27,0.8999286001938448
194,4,8,10,0.8126970782816857
194,4,10,24,0.9148937205399781
194,4,11,31,0.9520819356562907
194,4,12,18,0.8735332948071033
194,5,3,31,0.8886197963993953
194,6,2,31,0.8831291512989734
194,6,5,19,0.9216672598942361
194,6,7,12,0.7011282415675758
194,6,10,31,0.9233875269330605
194,6,11,13,0.7652723343240964
194,6,12,8,0.9164223029742031
194,7,2,27,0.9721500969540576
194,7,5,15,0.7942989755623552
194,7,6,27,0.9775272915004356
194,7,10,28,0.9586334513147898
194,7,11,10,0.7792322869361399
194,7,12,4,0.8947538125814863
194,10,2,30,0.9478314792532597
194,10,5,18,0.8525120405818192
194,10,6,31,0.9233875269330605
194,10,12,8,0.8822847673763163
194,11,2,23,0.894597642156598
194,11,4,31,0.9520819356562907
194,11,6,24,0.8318251206254256
194,11,7,27,0.9158115131703992
194,11,8,11,0.8225133337203099
194,11,10,24,0.9349960869422059
194,11,12,18,0.8509140176360546
194,12,5,21,0.7699989804243155
194,12,7,17,0.7198100819746448
194,12,10,14,0.758820369054637
195,1,8,3,0.7469614229438827
195,2,5,19,0.9015558929600905
195,2,6,31,0.9174445045873542
195,2,10,31,0.8913543476820752
195,2,12,9,0.8910250985872425
195,3,5,31,0.8341599267581773
195,4,2,23,0.8325838447086595
195,4,6,23,0.8263213650008941
195,4,7,27,0.8677728167518985
195,4,8,10,0.8097028892863838
195,4,10,24,0.8988087218393062
195,4,11,31,0.9599008789669321
195,4,12,18,0.8016865135506482
195,5,3,31,0.8341599267581773
195,6,2,31,0.9174445045873542
195,6,5,19,0.9174203840097667
195,6,7,12,0.7509123046032753
195,6,10,31,0.9244906278945413
195,6,11,13,0.7981597784474669
195,6,12,8,0.9027134108708736
195,7,2,27,0.9718675818162326
195,7,5,15,0.7121177857244614
195,7,6,27,0.9795189535689052
195,7,10,28,0.9592397740263436
195,7,11,10,0.7120618606696419
195,7,12,4,0.8541629746542615
195,10,2,30,0.9550963090365203
195,10,5,18,0.8240661436630672
195,10,6,31,0.9244906278945413
195,10,7,11,0.7004073190224467
195,10,11,13,0.7117950048538406
195,10,12,8,0.8698654760879089
195,11,2,24,0.8535707781575363
195,11,4,31,0.9599008789669321
195,11,6,23,0.8526511339059882
195,11,7,27,0.907952764966392
195,11,8,10,0.8300837828517106
195,11,10,24,0.936087015822435
195,11,12,18,0.8087187510526531
195,12,5,21,0.747313637513422
195,12,7,17,0.7151740788934478
195,12,10,14,0.7640427176419082
196,1,8,3,0.7497651361523118
196,2,5,19,0.8904814847720873
196,2,6,31,0.934451154252898
196,2,10,31,0.8961911642334235
196,2,11,13,0.7342714048485774
196,2,12,9,0.88005599714101
